record_kind,name,source_file,line,model_kind,bases,field_or_key_definition,collection_name,ownership_type,tenant_field,persistence_reference_count,index_name,index_options,governed_query_registry,static_usage_count,notes
index,id_1,backend/database.py,777,,,"[[""id"",1]]",request_trip_entity_mappings,legacy_or_unregistered,,14,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",requested_services,legacy_or_unregistered,,16,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",rollout_dashboard_snapshots,legacy_or_unregistered,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",rollout_dashboard_views,legacy_or_unregistered,,8,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",saas_plan_entitlements,legacy_or_unregistered,,11,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",saas_subscription_plans,legacy_or_unregistered,,14,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,790,,,"[[""id"",1]]",service_catalogue,reference_data,,26,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",service_parameter_taxonomies,legacy_or_unregistered,,36,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,843,,,"[[""id"",1]]",service_taxonomy_mapping_rules,legacy_or_unregistered,,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,845,,,"[[""id"",1]]",service_taxonomy_review_corrections,legacy_or_unregistered,,9,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",ssr_osi_workspaces,legacy_or_unregistered,,31,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",ticket_coupons,legacy_or_unregistered,,18,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",ticket_emd_timeline_events,legacy_or_unregistered,,13,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",ticket_exchange_operations,legacy_or_unregistered,,17,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",ticket_records,legacy_or_unregistered,,48,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",ticket_workspaces,legacy_or_unregistered,,45,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",travel_request_workspaces,agency_owned,agency_id,31,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",travel_requests,agency_owned,agency_id,51,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_accepted_offer_snapshots,legacy_or_unregistered,,16,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_change_operations,legacy_or_unregistered,,19,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_dossiers,agency_owned,agency_id,44,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_passengers,legacy_or_unregistered,,14,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_segments,legacy_or_unregistered,,17,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_service_items,legacy_or_unregistered,,19,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_timeline_events,legacy_or_unregistered,,10,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",trip_workspaces,agency_owned,agency_id,40,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,880,,,"[[""id"",1]]",unified_exception_rules,legacy_or_unregistered,,15,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,id_1,backend/database.py,777,,,"[[""id"",1]]",visual_policy_editor_cards,legacy_or_unregistered,,28,id_1,"{""unique"":true}",no,,captured by executing ensure_mongo_indexes against an inert index registry
index,ingestion_status_1,backend/database.py,812,,,"[[""ingestion_status"",1]]",airline_policy_sources,legacy_or_unregistered,,24,ingestion_status_1,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,input_format_1,backend/database.py,744,,,"[[""input_format"",1]]",gds_parse_training_samples,legacy_or_unregistered,,18,input_format_1,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,input_format_1,backend/database.py,809,,,"[[""input_format"",1]]",gds_parser_profiles,legacy_or_unregistered,,15,input_format_1,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_agency_status_lookup,backend/database.py,2292,,,"[[""agency_id"",1],[""package_status"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_agency_status_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_archive_lookup,backend/database.py,2319,,,"[[""archived"",1],[""archived_at"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_archive_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_capability_matrix_lookup,backend/database.py,2306,,,"[[""capability_matrix_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_capability_matrix_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_client_presentation_lookup,backend/database.py,2318,,,"[[""approved_for_client_presentation"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_client_presentation_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_client_visibility_lookup,backend/database.py,2302,,,"[[""client_visibility_status"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_client_visibility_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_created_lookup,backend/database.py,2320,,,"[[""created_at"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_created_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_decision_pack_ready_lookup,backend/database.py,2316,,,"[[""decision_pack_ready"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_decision_pack_ready_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_evidence_lookup,backend/database.py,2308,,,"[[""evidence_reference_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_evidence_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_feasibility_lookup,backend/database.py,2304,,,"[[""feasibility_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_feasibility_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_flight_workspace_lookup,backend/database.py,2297,,,"[[""flight_workspace_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_flight_workspace_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_knowledge_version_lookup,backend/database.py,2307,,,"[[""knowledge_version_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_knowledge_version_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_offer_option_lookup,backend/database.py,2301,,,"[[""offer_option_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_offer_option_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_offer_workspace_lookup,backend/database.py,2300,,,"[[""offer_workspace_id"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_offer_workspace_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_operational_evaluation_lookup,backend/database.py,2305,,,"[[""operational_evaluation_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_operational_evaluation_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_operational_risk_lookup,backend/database.py,2312,,,"[[""operational_risk_level"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_operational_risk_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_origin_destination_lookup,backend/database.py,2298,,,"[[""origin"",1],[""destination"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_origin_destination_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_passenger_profile_lookup,backend/database.py,2294,,,"[[""passenger_profile_reference"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_passenger_profile_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_passenger_workspace_lookup,backend/database.py,2293,,,"[[""passenger_workspace_id"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_passenger_workspace_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_prepared_lookup,backend/database.py,2317,,,"[[""prepared_for_offer_builder"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_prepared_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_readiness_lookup,backend/database.py,2311,,,"[[""readiness_status"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_readiness_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_recommendation_level_lookup,backend/database.py,2310,,,"[[""recommendation_levels"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_recommendation_level_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
index,intelligent_offer_builder_packages_recommendation_lookup,backend/database.py,2303,,,"[[""recommendation_ids"",1]]",intelligent_offer_builder_packages,legacy_or_unregistered,,44,intelligent_offer_builder_packages_recommendation_lookup,{},no,,captured by executing ensure_mongo_indexes against an inert index registry
